"ID","Time","LifeSatisfaction","ConnectToPeople","StuckUnableChange","PaidAttToImport","HurtConnect","PersonalImpor","ExperienceRangeEmotions","StruggledToKeepDoing","NoMeaningfulChallenge","AbleToChangeBehavior","StuckToStrategies","NoOutletForFeelings","Complying","ThinkingHelpedLife","ThinkingGotInWay","HurtHealth","StruggledToConnectMoments","ImportantChallenge","HelpHealth"
"WPH1",64,61,57,13,56,10,61,58,14,13,60,56,12,12,57,11,11,8,54,46
"WPH1",65,79,58,15,63,22,62,59,19,16,55,56,15,12,65,17,14,15,59,36
"WPH1",66,74,58,16,57,16,60,58,12,15,61,55,12,57,58,13,11,12,55,39
"WPH1",67,71,58,16,56,13,62,58,14,13,62,61,13,12,58,13,16,11,58,41
"WPH1",68,80,51,18,58,18,63,58,15,16,59,58,17,19,58,12,12,9,52,41
"WPLX",1,80,85,24,75,2,71,64,20,19,71,61,0,0,71,17,17,0,70,72
"WPLX",2,75,70,20,76,0,35,60,34,25,60,75,2,0,59,0,30,0,64,50
"WPLX",3,85,84,14,84,10,85,100,49,19,66,78,10,0,75,15,33,11,78,76
"WPLX",4,82,100,0,100,0,77,55,29,24,51,54,0,3,71,13,19,0,70,54
"WPLX",5,NA,100,0,100,0,77,55,29,24,51,54,0,3,71,13,19,0,70,54
"WPLX",6,86,100,22,75,17,80,62,39,21,63,60,0,0,62,0,37,15,66,47
"WPLX",7,60,29,63,56,3,35,71,73,32,42,46,5,0,58,16,63,8,28,37
"WPLX",8,78,70,54,71,0,65,79,70,53,39,43,40,6,50,46,57,33,41,42
"WPLX",9,69,25,50,27,6,55,56,55,54,43,57,0,0,32,54,54,0,34,29
"WPLX",10,81,100,33,100,0,85,73,37,38,63,63,11,43,57,23,39,16,48,81
"WPLX",11,81,88,17,95,7,47,75,31,27,75,69,13,17,80,13,38,6,50,68
"WPLX",12,98,100,0,100,0,50,70,38,50,77,59,1,5,63,0,46,10,50,55
"WPLX",13,95,49,93,100,0,68,71,22,46,73,70,0,0,73,0,21,18,57,51
"WPLX",14,100,100,0,80,0,100,74,28,30,65,64,5,32,76,15,38,6,58,74
"WPLX",15,85,89,0,79,0,70,69,0,62,83,84,17,0,76,16,2,2,55,83
"WPLX",16,73,100,43,78,10,58,74,62,28,66,58,22,1,61,25,56,24,40,38
"WPLX",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WPLX",18,80,74,17,77,27,72,72,29,34,57,77,9,8,70,18,57,18,66,36
"WPLX",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WPLX",20,80,79,25,63,61,72,86,71,25,23,37,7,19,48,30,67,13,51,42
"WPLX",21,85,80,1,96,47,75,83,56,28,44,47,0,0,62,30,33,0,55,67
"WPLX",22,82,84,63,70,25,79,85,60,28,31,36,0,2,45,24,58,8,51,32
"WPLX",23,67,65,29,34,32,67,80,57,56,36,45,10,2,28,26,58,5,37,33
"WPLX",24,71,70,60,45,54,45,70,69,57,45,40,8,21,29,64,62,44,46,43
"WPLX",25,72,92,30,29,4,26,75,78,31,36,64,7,65,32,65,66,10,27,22
"WPLX",26,91,79,2,75,18,79,82,32,68,78,73,7,15,71,17,19,6,32,61
"WPLX",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WPLX",28,92,100,0,77,23,78,91,27,34,66,79,15,6,75,22,29,18,67,56
"WPLX",29,100,87,4,98,15,76,93,20,18,80,63,9,15,82,17,23,20,86,79
"WPLX",30,80,90,15,82,57,80,62,28,65,41,47,17,1,67,11,33,3,43,40
"WPLX",31,88,79,3,77,9,83,91,58,62,24,63,4,0,60,20,38,6,29,27
"WPLX",32,73,75,20,59,26,35,95,59,32,70,71,7,27,48,18,21,5,35,44
"WPLX",33,79,50,39,55,18,65,90,58,49,58,56,9,10,59,41,22,12,57,64
"WPLX",34,80,66,39,65,21,79,73,46,33,64,63,16,10,71,22,63,16,69,67
"WPLX",35,71,12,57,64,13,64,84,81,70,34,37,3,1,33,62,59,3,37,68
"WPLX",36,64,60,59,64,8,60,77,69,55,21,51,7,6,42,54,49,18,53,76
"WPLX",37,91,98,13,93,66,88,76,18,16,94,68,5,9,85,5,3,1,89,77
"WPLX",38,85,98,22,91,28,75,77,21,22,62,78,8,12,77,14,17,10,83,72
"WPLX",39,100,100,0,100,0,100,100,1,0,100,67,0,0,100,4,0,0,100,100
"WPLX",40,94,100,1,100,0,100,100,24,12,100,83,7,15,94,15,20,13,99,94
"WPLX",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WPLX",42,83,100,4,100,0,94,82,15,16,89,59,10,11,83,12,19,7,79,79
"WPLX",43,84,95,6,100,2,96,96,15,16,85,69,0,2,95,0,7,0,97,100
"WPLX",44,90,93,4,96,4,100,95,9,24,94,68,12,5,90,25,8,15,92,82
"WPLX",45,93,100,6,100,0,100,100,3,0,100,89,1,4,96,6,29,2,79,84
"WPLX",46,91,100,0,99,0,100,98,12,5,83,79,2,14,90,24,19,18,83,79
"WPLX",47,93,99,2,100,2,98,93,5,14,83,82,2,11,93,5,11,2,89,76
"WPLX",48,92,97,0,100,0,96,96,30,49,69,73,18,14,85,7,38,4,64,76
"WPLX",49,88,100,1,100,7,100,79,20,33,76,80,19,19,87,19,32,11,80,70
"WPLX",50,91,100,14,92,8,77,83,69,23,67,82,13,0,84,8,14,6,80,73
"WPLX",51,100,99,0,100,0,98,100,12,13,76,83,2,0,98,1,0,0,99,99
"WPLX",52,91,100,0,100,6,94,88,21,11,78,82,12,10,100,15,15,13,93,90
"WPLX",53,92,85,2,90,0,100,72,14,29,66,80,14,11,83,11,17,11,79,71
"WPLX",54,83,100,5,79,11,96,93,11,16,81,78,22,17,61,29,40,16,70,73
"WPLX",55,85,99,3,84,7,88,90,44,26,82,69,28,27,80,30,28,25,71,70
"WPLX",56,93,100,0,97,0,97,83,21,26,73,72,1,3,79,9,23,1,78,71
"WPLX",57,98,96,19,80,22,80,80,32,50,71,71,37,15,89,18,31,18,68,63
"WPLX",58,92,100,0,100,0,100,100,10,25,95,90,7,6,96,16,23,14,61,64
"WPLX",59,95,100,0,99,0,100,94,13,29,79,71,4,5,90,9,18,20,76,79
"WPLX",60,100,100,0,100,0,100,100,0,29,89,90,2,0,100,1,20,4,97,75
"WPLX",61,91,100,1,100,0,97,87,22,21,84,80,13,10,83,14,21,19,69,77
"WPLX",62,88,23,2,95,0,69,93,39,56,40,48,0,3,70,4,22,0,21,29
"WPLX",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WPLX",64,86,79,39,72,0,74,83,57,35,64,55,9,17,66,37,43,21,60,59
"WPLX",65,74,87,13,98,7,89,83,24,24,74,74,0,0,87,8,10,2,88,80
"WPLX",66,89,97,1,95,3,97,84,13,12,94,72,8,4,92,3,15,11,86,79
"WPLX",67,90,100,0,100,0,100,91,10,18,78,83,4,20,82,12,16,8,83,82
"WPLX",68,90,94,13,93,1,93,71,22,20,75,69,16,1,87,15,24,11,65,69
"WUXO",1,70,64,30,72,0,67,78,15,14,67,74,1,23,58,9,21,11,26,41
"WUXO",2,71,70,21,63,0,76,62,0,0,50,75,8,27,53,14,0,9,77,100
"WUXO",3,69,57,30,55,0,54,77,30,60,37,56,0,57,27,35,7,14,20,33
"WUXO",4,71,76,14,70,0,16,41,11,32,55,68,16,36,57,9,1,24,33,54
"WUXO",5,72,58,18,68,0,32,66,19,40,54,80,21,32,46,12,17,16,20,41
"WUXO",6,71,58,12,64,2,70,60,9,35,49,77,34,29,50,22,0,24,58,91
"WUXO",7,77,85,30,79,0,75,71,12,16,65,62,13,16,50,13,0,15,59,87
"WUXO",8,73,60,33,57,54,61,68,38,48,57,61,12,17,56,22,58,18,54,60
"WUXO",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WUXO",10,77,59,14,62,0,67,58,9,21,54,76,13,16,54,16,1,14,63,89
"WUXO",11,68,53,31,53,2,15,56,37,32,58,82,14,32,52,19,18,33,59,66
"WUXO",12,71,59,16,63,2,32,56,10,39,55,75,18,60,59,15,16,16,51,51
"WUXO",13,78,61,8,62,12,59,54,31,40,56,73,25,34,59,25,11,23,56,50
"WUXO",14,80,59,19,69,0,74,50,10,13,51,62,30,20,50,17,1,27,82,100
"WUXO",15,65,65,17,67,42,58,37,44,57,44,56,63,68,55,33,38,33,24,38
"WUXO",16,66,37,63,34,10,31,30,50,62,22,50,16,54,24,18,35,58,22,33
"WUXO",17,72,82,18,65,16,60,53,27,57,54,56,17,26,53,19,33,29,53,56
"WUXO",18,80,58,16,57,4,57,54,16,18,59,59,17,23,59,16,0,16,55,100
"WUXO",19,73,63,25,58,18,55,55,26,54,52,56,15,69,55,26,25,39,59,68
"WUXO",20,61,54,41,38,31,39,27,49,43,43,39,25,46,37,39,22,38,27,47
"WUXO",21,72,68,22,60,20,66,54,28,18,58,59,24,33,54,25,46,35,53,60
"WUXO",22,68,53,37,58,26,56,35,33,45,58,58,55,57,55,32,0,37,59,100
"WUXO",23,72,77,39,60,23,62,54,24,60,40,62,26,48,60,35,36,40,55,81
"WUXO",24,64,55,23,52,22,53,59,18,40,57,59,23,24,60,40,23,27,58,63
"WUXO",25,70,54,21,66,30,55,56,24,21,51,55,17,46,55,33,21,37,53,65
"WUXO",26,78,55,26,55,17,54,57,21,14,56,67,21,34,56,21,0,30,70,100
"WUXO",27,72,57,17,60,25,55,55,31,55,55,58,30,39,54,31,12,40,51,68
"WUXO",28,70,73,27,64,25,73,57,20,70,52,54,20,36,62,22,0,20,69,98
"WUXO",29,79,66,47,60,13,54,52,25,39,53,70,30,61,59,16,33,23,32,51
"WUXO",30,74,35,28,56,37,60,57,16,18,52,25,29,20,56,22,8,24,76,100
"WUXO",31,66,66,26,56,19,43,53,29,47,59,59,28,49,45,35,25,23,56,39
"WUXO",32,66,26,56,27,5,37,30,20,20,53,56,17,34,39,24,15,30,65,40
"WUXO",33,64,37,37,43,19,57,38,42,68,37,60,23,35,37,27,46,42,75,45
"WUXO",34,71,28,33,24,9,58,37,2,15,52,59,26,22,53,19,0,38,56,100
"WUXO",35,69,56,25,57,30,53,30,40,55,44,56,39,46,54,22,26,37,55,54
"WUXO",36,69,29,41,53,21,60,28,33,21,54,57,26,35,54,36,1,28,59,100
"WUXO",37,67,43,27,39,13,54,31,19,35,55,72,30,40,53,28,17,57,56,39
"WUXO",38,74,76,21,71,17,67,68,21,19,53,57,21,30,54,16,8,17,59,86
"WUXO",39,80,76,20,72,17,61,50,37,31,51,54,40,28,61,22,58,34,55,21
"WUXO",40,75,62,36,56,14,64,58,25,32,54,55,38,54,61,32,40,37,57,20
"WUXO",41,75,79,31,60,9,75,65,28,57,53,39,31,35,55,31,52,23,56,24
"WUXO",42,72,26,43,58,12,61,38,23,16,50,60,39,28,50,50,14,32,68,100
"WUXO",43,71,69,21,61,17,55,55,37,46,46,60,32,41,53,34,58,36,53,29
"WUXO",44,66,23,31,52,23,54,23,22,23,48,52,38,21,46,49,9,33,57,100
"WUXO",45,69,74,31,54,15,64,34,41,31,40,56,65,67,54,37,61,35,33,9
"WUXO",46,71,26,41,32,44,61,41,39,22,42,55,61,31,38,45,1,36,56,100
"WUXO",47,64,55,44,45,16,30,34,40,78,40,58,63,69,39,54,69,32,18,28
"WUXO",48,75,86,19,69,20,59,70,35,32,51,66,25,39,53,28,24,27,57,56
"WUXO",49,64,33,55,39,17,53,33,56,64,28,53,73,66,42,42,63,58,22,20
"WUXO",50,70,12,44,53,14,54,16,42,17,52,53,74,15,50,24,8,64,53,100
"WUXO",51,62,25,41,38,15,52,21,49,64,51,68,48,60,28,35,15,52,38,40
"WUXO",52,73,28,43,54,13,63,23,39,23,48,69,61,55,49,18,1,34,76,100
"WUXO",53,64,19,55,30,10,29,21,39,73,52,50,66,25,34,26,68,70,26,14
"WUXO",54,65,26,55,28,24,34,25,47,84,37,54,67,19,36,44,14,33,22,47
"WUXO",55,63,48,40,56,16,36,34,47,84,40,58,79,48,49,25,66,58,17,26
"WUXO",56,72,25,58,69,16,45,27,30,17,45,57,73,26,38,27,0,41,68,100
"WUXO",57,69,55,42,55,23,54,27,37,32,37,56,75,38,52,28,68,56,47,20
"WUXO",58,70,53,28,66,26,53,56,34,15,52,57,33,31,51,30,16,33,70,100
"WUXO",59,69,38,47,59,12,55,42,31,62,49,50,82,27,47,35,26,35,38,30
"WUXO",60,68,59,42,64,16,56,26,42,73,24,59,68,68,47,42,39,42,21,31
"WUXO",61,63,53,43,48,30,53,22,42,65,49,55,74,60,46,49,60,47,21,34
"WUXO",62,72,61,31,82,26,54,26,35,71,53,64,63,73,60,46,26,68,67,100
"WUXO",63,72,37,57,40,31,40,30,35,71,50,69,66,41,47,36,53,42,35,38
"WUXO",64,70,33,63,38,17,39,62,39,25,53,65,25,77,49,53,17,50,80,100
"X1LK",1,89,79,9,87,8,88,93,11,10,89,85,10,12,87,10,8,7,84,92
"X1LK",2,91,80,7,95,5,91,91,4,10,87,55,10,6,90,8,2,5,84,82
"X1LK",3,92,74,11,87,3,90,93,6,5,79,84,7,6,86,12,10,4,88,93
"X1LK",4,93,87,8,91,4,85,94,8,9,88,84,7,6,92,7,5,3,90,95
"X1LK",5,95,69,8,88,9,80,96,7,8,73,81,6,8,82,10,5,7,93,98
"X1LK",6,93,88,6,93,4,93,89,7,4,92,73,8,19,88,8,4,6,90,95
"X1LK",7,90,91,7,91,9,90,88,10,8,82,60,5,21,85,13,9,11,89,88
"X1LK",8,95,88,6,86,9,96,92,8,8,85,68,7,15,88,5,5,14,86,88
"X1LK",9,93,89,7,92,3,90,93,6,6,78,68,8,15,87,10,8,5,96,93
"X1LK",10,94,88,6,95,5,92,94,4,6,90,60,7,14,90,5,7,7,92,90
"X1LK",11,88,92,6,89,6,81,84,9,11,89,64,12,19,88,13,10,11,87,89
"X1LK",12,92,91,6,96,4,91,93,6,12,95,65,8,18,88,10,8,10,94,93
"X1LK",13,91,90,10,92,11,91,91,8,6,92,71,6,16,86,10,12,10,88,93
"X1LK",14,89,91,6,92,9,92,95,5,8,92,54,7,10,91,4,7,5,91,94
"X1LK",15,89,91,8,94,9,90,91,8,9,93,63,8,5,89,9,7,5,92,95
"X1LK",16,96,91,4,91,6,91,88,4,4,91,91,3,16,96,9,8,7,92,93
"X1LK",17,97,94,2,91,3,88,92,5,6,81,89,7,26,93,7,6,7,95,93
"X1LK",18,94,89,6,92,5,94,93,8,4,92,70,8,5,95,8,4,6,68,88
"X1LK",19,93,90,7,97,8,84,89,8,13,87,44,10,17,86,9,7,7,87,87
"X1LK",20,89,92,4,97,5,92,92,7,7,83,63,2,19,86,5,5,2,89,89
"X1LK",21,92,89,7,88,11,93,91,5,5,91,63,5,10,88,7,3,7,92,92
"X1LK",22,93,93,2,94,2,94,94,7,4,97,62,4,14,95,9,5,4,88,93
"X1LK",23,92,93,8,95,3,94,95,7,3,91,91,3,10,92,11,9,4,92,95
"X1LK",24,95,93,5,92,10,93,95,8,7,93,68,4,14,87,9,7,9,92,93
"X1LK",25,91,91,8,90,9,94,87,17,6,88,66,5,18,89,7,11,9,87,91
"X1LK",26,94,90,5,92,6,90,92,5,94,93,93,7,3,90,7,9,9,89,95
"X1LK",27,94,92,7,94,5,93,95,6,6,93,61,8,13,92,5,6,3,91,92
"X1LK",28,94,91,9,91,6,90,89,7,5,92,6,7,13,88,7,5,7,90,92
"X1LK",29,93,94,7,90,9,90,94,8,8,92,66,6,7,90,8,6,6,91,96
"X1LK",30,94,99,9,97,5,91,94,4,5,87,91,4,25,99,4,2,1,96,95
"X1LK",31,95,91,9,93,10,94,95,8,10,92,66,6,5,90,7,5,7,88,93
"X1LK",32,94,91,8,91,3,96,94,6,4,93,59,4,3,92,4,3,3,93,96
"X1LK",33,91,90,7,90,14,92,92,11,7,90,66,8,20,87,11,9,8,93,92
"X1LK",34,97,92,4,90,6,93,93,4,4,92,29,2,14,94,6,6,6,94,93
"X1LK",35,93,90,9,89,7,95,94,7,9,95,57,8,11,90,11,8,6,94,91
"X1LK",36,90,94,8,92,4,92,92,9,9,92,64,11,18,91,6,9,6,89,91
"X1LK",37,90,93,4,93,6,94,92,6,4,93,60,6,12,91,8,5,6,94,92
"X1LK",38,93,95,4,92,5,92,96,7,6,94,61,8,14,89,11,6,2,96,94
"X1LK",39,94,91,8,93,6,93,93,7,7,94,64,7,17,85,10,9,10,89,91
"X1LK",40,95,94,8,92,5,95,95,7,9,92,59,5,15,91,6,6,7,92,93
"X1LK",41,92,91,5,90,7,91,90,3,10,91,32,4,5,86,5,12,4,90,91
"X1LK",42,93,92,6,92,8,92,92,7,6,93,42,5,10,90,5,7,6,91,94
"X1LK",43,100,96,5,94,5,96,81,5,6,72,88,5,25,90,3,5,3,95,90
"X1LK",44,98,97,7,97,8,93,96,3,1,80,90,7,27,92,1,5,5,97,97
"X1LK",45,96,92,7,90,1,94,96,6,3,92,59,5,3,92,5,2,6,92,94
"X1LK",46,95,95,5,95,8,94,97,4,6,94,66,6,2,97,1,5,1,96,98
"X1LK",47,97,95,9,95,4,94,95,4,1,96,47,4,9,93,7,7,6,97,7
"X1LK",48,95,95,4,97,2,95,93,6,3,93,62,3,18,96,6,5,5,95,96
"X1LK",49,87,93,4,96,5,92,95,8,4,94,24,8,11,91,10,5,4,93,92
"X1LK",50,94,93,6,94,4,93,95,4,3,93,56,5,8,93,6,6,6,92,96
"X1LK",51,91,91,6,93,8,91,94,6,6,94,69,4,10,94,8,8,6,92,92
"X1LK",52,94,93,7,93,6,96,96,4,3,93,66,4,7,95,2,5,6,95,94
"X1LK",53,99,94,3,100,7,97,100,5,6,87,89,2,20,95,6,6,6,87,96
"X1LK",54,92,92,4,93,1,91,95,3,4,85,93,6,20,91,5,7,2,93,96
"X1LK",55,94,92,7,94,4,90,94,6,6,94,64,6,4,96,6,7,6,95,99
"X1LK",56,97,95,6,91,7,93,93,5,4,88,91,7,21,95,1,5,5,98,97
"X1LK",57,95,99,4,93,4,95,96,6,7,91,94,3,19,96,3,4,5,95,96
"X1LK",58,100,100,4,96,7,97,100,6,5,97,95,7,19,97,3,5,2,100,99
"X1LK",59,98,97,5,95,8,91,93,5,7,87,92,4,22,96,6,7,6,96,96
"X1LK",60,98,94,4,97,2,93,93,5,5,94,93,1,23,93,4,3,4,98,93
"YTYB",1,83,90,43,69,36,82,80,74,39,44,37,39,30,65,80,27,50,79,61
"YTYB",2,88,85,28,81,27,85,71,61,34,71,58,32,26,82,43,30,67,81,59
"YTYB",3,88,85,31,84,26,86,59,74,35,77,72,42,26,71,77,27,56,83,71
"YTYB",4,90,68,39,67,15,68,78,66,22,64,54,39,12,57,62,21,58,63,59
"YTYB",5,91,87,20,75,19,83,35,80,58,67,56,32,78,81,70,21,75,75,61
"YTYB",6,86,85,15,72,18,85,84,89,55,75,81,24,22,87,53,25,83,80,69
"YTYB",7,89,89,21,67,14,86,76,75,54,81,79,29,15,86,75,26,79,58,76
"YTYB",8,87,77,33,70,23,86,76,68,64,76,60,38,15,75,78,26,82,71,75
"YTYB",9,90,81,12,78,9,80,64,75,45,76,71,30,12,77,79,9,68,81,71
"YTYB",10,89,72,18,73,13,87,47,73,33,69,61,33,8,67,75,11,71,74,83
"YTYB",11,88,72,27,53,4,90,63,74,63,55,64,31,6,60,76,17,63,38,47
"YTYB",12,92,92,18,82,13,81,61,86,12,73,82,34,12,86,88,13,84,85,69
"YTYB",13,91,85,22,86,9,85,34,80,62,71,85,23,11,84,86,31,81,52,55
"YTYB",14,88,75,38,60,12,74,56,75,66,57,67,38,11,79,78,18,67,66,37
"YTYB",15,86,79,36,87,11,91,66,77,27,78,84,30,8,73,78,22,85,75,85
"YTYB",16,88,78,32,46,9,64,67,72,80,61,61,30,10,58,61,9,63,55,75
"YTYB",17,89,78,51,69,9,85,65,69,39,58,79,55,10,83,86,26,72,63,51
"YTYB",18,88,84,56,76,9,82,62,76,36,54,83,46,11,80,82,19,69,73,61
"YTYB",19,89,85,35,78,73,64,78,68,17,72,84,36,12,87,88,20,78,75,74
"YTYB",20,85,87,55,73,7,75,71,68,25,65,79,46,15,80,86,20,67,79,67
"YTYB",21,85,86,57,89,10,83,72,81,62,76,86,38,11,81,77,9,74,73,83
"YTYB",22,91,76,39,75,13,85,76,76,24,58,86,42,14,80,77,22,79,73,90
"YTYB",23,94,88,39,84,9,90,68,72,64,54,85,64,10,79,79,23,78,76,73
"YTYB",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTYB",25,89,87,36,81,10,69,69,66,32,67,85,32,8,85,88,19,78,79,62
"YTYB",26,92,85,52,88,7,88,73,77,16,79,79,31,11,80,75,16,78,76,65
"YTYB",27,86,87,32,70,6,90,77,86,69,60,88,58,7,89,82,43,70,33,40
"YTYB",28,92,87,53,87,13,72,70,60,71,62,66,44,6,71,65,36,70,46,31
"YTYB",29,90,91,58,87,14,83,62,80,29,56,81,41,9,81,90,20,80,57,77
"YTYB",30,91,80,56,75,19,82,64,70,66,60,68,65,10,78,72,62,69,17,36
"YTYB",31,89,83,60,81,14,68,68,70,64,60,86,36,7,82,81,36,61,29,39
"YTYB",32,91,90,61,73,22,81,54,90,41,71,87,68,7,87,80,27,72,62,66
"YTYB",33,90,80,56,90,12,88,65,60,28,63,87,39,13,75,76,14,74,79,77
"YTYB",34,90,91,53,81,8,78,60,57,60,58,82,35,10,73,82,22,79,79,74
"YTYB",35,90,92,57,88,10,82,61,69,33,60,90,39,7,82,78,15,75,72,60
"YTYB",36,91,90,54,79,9,68,69,72,32,69,67,38,8,68,84,32,74,68,59
"YTYB",37,92,89,41,85,10,85,65,65,33,80,75,54,6,87,74,16,77,38,84
"YTYB",38,89,90,56,86,9,83,61,70,37,71,71,38,9,69,74,20,74,36,85
"YTYB",39,90,87,38,78,20,89,63,71,57,76,87,57,7,86,76,31,82,83,37
"YTYB",40,90,88,64,88,11,84,55,80,25,73,86,41,9,82,74,30,69,87,68
"YTYB",41,91,88,39,85,16,78,68,76,60,71,89,61,6,88,80,44,79,24,41
"YTYB",42,90,80,57,79,26,81,65,55,66,72,69,60,8,73,67,59,72,30,33
"YTYB",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTYB",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTYB",45,92,84,62,74,22,83,64,75,65,76,72,42,8,83,75,16,73,53,84
"YTYB",46,90,87,58,75,4,81,64,70,61,59,79,54,8,79,70,16,76,36,87
"YTYB",47,93,87,57,74,11,82,81,79,66,76,83,37,7,85,84,26,74,59,64
"YTYB",48,91,88,64,90,11,79,74,76,38,74,82,35,10,74,75,43,83,57,46
"YTYB",49,89,87,61,89,9,82,72,85,39,75,75,29,7,76,80,19,79,39,82
"YTYB",50,92,93,62,87,4,81,82,89,37,82,80,77,5,85,87,34,79,49,73
"YTYB",51,93,90,61,80,9,82,69,82,28,76,86,68,5,85,85,9,87,70,83
"YTYB",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTYB",53,91,91,31,88,10,79,82,79,48,82,74,38,6,84,86,32,92,28,37
"YTYB",54,90,90,72,72,4,88,83,85,29,73,87,54,6,78,78,27,87,64,72
"YTYB",55,89,90,68,80,9,85,66,79,59,81,80,39,7,82,79,52,79,36,54
"YTYB",56,91,84,64,70,6,72,70,76,68,76,75,65,8,76,74,58,70,33,67
"YTYB",57,90,90,70,84,6,85,77,72,37,76,77,35,6,79,76,55,77,36,40
"YTYB",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTYB",59,90,92,72,90,7,89,84,82,92,81,90,28,6,89,84,15,85,88,77
"YTYB",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTYB",61,92,91,79,75,10,78,83,73,33,68,70,77,3,86,83,21,88,42,58
"YTYB",62,88,87,81,86,8,81,79,79,79,68,80,31,8,85,83,24,79,85,87
"YTYB",63,94,91,53,89,7,84,68,79,25,81,79,40,5,81,80,18,83,61,68
"YTYB",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTYB",65,89,89,59,88,10,70,67,79,41,84,76,32,7,82,76,11,74,53,74
"YTYB",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTYB",67,91,88,53,85,9,80,76,78,39,78,76,36,9,84,80,25,84,59,79
"YTYB",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YTYB",69,91,91,62,86,5,80,78,80,54,81,87,42,6,83,77,21,77,53,80
"ZIFM",1,84,25,61,79,69,73,88,11,10,29,78,7,0,87,59,0,6,73,77
"ZIFM",2,63,70,25,70,7,68,15,90,14,66,23,12,4,81,6,9,27,66,6
"ZIFM",3,71,29,29,76,63,100,80,21,81,74,80,9,6,79,15,9,4,36,36
"ZIFM",4,64,38,79,81,79,63,71,2,19,61,78,21,8,84,100,0,12,60,76
"ZIFM",5,89,62,16,77,6,58,84,6,22,87,91,18,0,94,6,0,0,58,43
"ZIFM",6,89,77,10,88,12,91,80,14,19,63,90,2,4,77,11,9,0,67,69
"ZIFM",7,61,14,10,73,10,79,84,9,89,84,82,7,0,0,0,0,0,2,68
"ZIFM",8,60,100,18,89,16,86,76,7,10,68,89,8,0,76,10,12,5,64,71
"ZIFM",9,77,100,0,100,0,100,100,0,0,100,3,0,0,100,0,0,0,100,100
"ZIFM",10,81,81,0,100,12,100,100,2,83,88,93,0,0,100,74,10,1,97,79
"ZIFM",11,81,80,8,77,3,88,100,6,71,76,94,4,0,75,15,8,0,70,63
"ZIFM",12,70,86,0,100,0,99,100,0,0,100,87,3,0,91,21,13,22,19,23
"ZIFM",13,57,67,14,80,15,84,100,87,69,71,9,28,72,95,0,58,17,23,17
"ZIFM",14,87,100,0,100,0,100,100,34,95,69,18,12,0,75,14,13,5,15,10
"ZIFM",15,85,92,68,100,5,70,100,3,10,14,92,0,0,6,97,1,1,23,78
"ZIFM",16,79,100,24,100,0,23,99,71,65,74,9,30,9,77,18,66,7,15,19
"ZIFM",17,71,88,85,89,1,68,85,63,86,15,11,0,0,62,13,66,0,2,0
"ZIFM",18,81,100,66,91,1,100,85,73,77,30,14,5,1,27,64,62,9,14,11
"ZIFM",19,59,16,96,8,0,32,80,90,90,6,4,8,0,87,10,84,7,3,12
"ZIFM",20,85,32,83,62,0,69,88,93,91,10,15,16,0,91,28,87,7,11,8
"ZIFM",21,79,74,90,90,6,78,100,80,85,14,10,16,0,74,20,78,7,10,3
"ZIFM",22,83,93,96,100,0,99,84,90,24,91,9,29,0,86,12,87,4,9,12
"ZIFM",23,84,100,63,100,0,100,94,75,75,23,10,11,0,25,2,3,0,0,9
"ZIFM",24,82,100,13,100,5,100,100,77,79,38,12,13,0,100,0,11,1,11,32
"ZIFM",25,78,100,83,100,10,100,100,87,91,16,11,13,0,72,3,65,68,14,24
"ZIFM",26,66,95,83,93,9,93,98,88,13,23,15,85,0,87,11,62,74,16,14
"ZIFM",27,80,74,0,100,0,74,100,0,100,100,100,0,0,100,0,0,0,0,68
