"ID","Time","PAffect","FocusImportantMoments","AllowFeelings","ObserveThoughtsDistance","SelfPole","ChoseValue","CommitAction"
7359,4,46.75,77,73,55,58,73,54
7359,5,NA,NA,NA,NA,NA,NA,NA
7359,6,36.75,59,33,32,28,46,52
7359,7,51,82,66,42,41,41,52
7359,8,45.25,96,40,37,53,57,54
7359,9,NA,NA,NA,NA,NA,NA,NA
7359,10,54.5,79,76,73,36,56,41
7359,11,NA,NA,NA,NA,NA,NA,NA
7359,12,NA,NA,NA,NA,NA,NA,NA
7359,13,NA,NA,NA,NA,NA,NA,NA
7359,14,50.25,87,58,44,40,53,56
7359,15,NA,NA,NA,NA,NA,NA,NA
7359,16,NA,NA,NA,NA,NA,NA,NA
7359,17,NA,NA,NA,NA,NA,NA,NA
7359,18,NA,NA,NA,NA,NA,NA,NA
7359,19,NA,NA,NA,NA,NA,NA,NA
7359,20,NA,NA,NA,NA,NA,NA,NA
7359,21,NA,NA,NA,NA,NA,NA,NA
7359,22,NA,NA,NA,NA,NA,NA,NA
7359,23,NA,NA,NA,NA,NA,NA,NA
7359,24,36.25,82,54,56,36,35,41
7359,25,29.5,80,61,61,40,43,38
7359,26,NA,NA,NA,NA,NA,NA,NA
7359,27,NA,NA,NA,NA,NA,NA,NA
7359,28,NA,NA,NA,NA,NA,NA,NA
7359,29,NA,NA,NA,NA,NA,NA,NA
7359,30,NA,NA,NA,NA,NA,NA,NA
7359,31,46.25,85,81,56,55,53,52
7359,32,NA,NA,NA,NA,NA,NA,NA
7359,33,51,71,59,69,33,66,57
7359,34,NA,NA,NA,NA,NA,NA,NA
7359,35,NA,NA,NA,NA,NA,NA,NA
7359,36,NA,NA,NA,NA,NA,NA,NA
7359,37,NA,NA,NA,NA,NA,NA,NA
7359,38,NA,NA,NA,NA,NA,NA,NA
7359,39,NA,NA,NA,NA,NA,NA,NA
7359,40,NA,NA,NA,NA,NA,NA,NA
7359,41,NA,NA,NA,NA,NA,NA,NA
7359,42,NA,NA,NA,NA,NA,NA,NA
7360,1,68.25,77,78,78,54,58,69
7360,2,54.75,75,76,77,57,64,52
7360,3,NA,NA,NA,NA,NA,NA,NA
7360,4,NA,NA,NA,NA,NA,NA,NA
7360,5,NA,NA,NA,NA,NA,NA,NA
7360,6,NA,NA,NA,NA,NA,NA,NA
7360,7,46.25,69,65,70,71,44,60
7360,8,52,39,57,42,42,64,57
7360,9,NA,NA,NA,NA,NA,NA,NA
7360,10,55,84,75,58,61,59,56
7360,11,NA,NA,NA,NA,NA,NA,NA
7360,12,NA,NA,NA,NA,NA,NA,NA
7360,13,56.75,78,75,80,72,75,74
7360,14,NA,NA,NA,NA,NA,NA,NA
7360,15,NA,NA,NA,NA,NA,NA,NA
7360,16,NA,NA,NA,NA,NA,NA,NA
7360,17,44,73,69,77,54,55,56
7360,18,47,78,80,79,55,45,46
7360,19,53.75,54,62,48,56,66,48
7360,20,66.75,72,60,72,62,76,71
7360,21,NA,NA,NA,NA,NA,NA,NA
7360,22,20.75,53,50,7,7,16,33
7360,23,NA,NA,NA,NA,NA,NA,NA
7360,24,17,70,43,46,33,62,53
7360,25,33.5,62,73,74,70,56,55
7360,26,39.5,57,73,51,34,100,74
7360,27,NA,NA,NA,NA,NA,NA,NA
7360,28,40.75,59,60,54,58,63,63
7360,29,54.25,86,70,59,53,60,56
7360,30,37,63,78,54,57,65,70
7360,31,48.25,33,58,64,58,60,52
7360,32,57,68,66,55,50,62,52
7360,33,NA,NA,NA,NA,NA,NA,NA
7360,34,45.75,57,61,55,49,66,66
7360,35,47.25,59,44,41,38,58,60
7360,36,45.75,58,57,59,43,54,58
7360,37,NA,NA,NA,NA,NA,NA,NA
7360,38,46.5,57,50,54,56,61,56
7360,39,NA,NA,NA,NA,NA,NA,NA
7360,40,38.25,57,56,49,40,59,54
7360,41,44,56,55,28,29,57,49
7360,42,NA,NA,NA,NA,NA,NA,NA
7361,1,85.25,77,65,85,77,100,100
7361,2,92.5,86,78,82,85,100,100
7361,3,84.25,87,82,100,100,100,100
7361,4,65.25,99,88,90,100,89,100
7361,5,NA,NA,NA,NA,NA,NA,NA
7361,6,NA,NA,NA,NA,NA,NA,NA
7361,7,66.75,88,94,83,70,95,94
7361,8,NA,NA,NA,NA,NA,NA,NA
7361,9,91.75,95,91,97,100,97,100
7361,10,80.75,86,80,77,91,87,90
7361,11,NA,NA,NA,NA,NA,NA,NA
7361,12,NA,NA,NA,NA,NA,NA,NA
7361,13,NA,NA,NA,NA,NA,NA,NA
7361,14,NA,NA,NA,NA,NA,NA,NA
7361,15,86.5,93,92,100,100,94,99
7361,16,93,97,100,98,100,80,100
7361,17,NA,NA,NA,NA,NA,NA,NA
7361,18,NA,NA,NA,NA,NA,NA,NA
7361,19,NA,NA,NA,NA,NA,NA,NA
7361,20,NA,NA,NA,NA,NA,NA,NA
7361,21,NA,NA,NA,NA,NA,NA,NA
7361,22,98.5,98,99,100,98,100,97
7361,23,NA,NA,NA,NA,NA,NA,NA
7361,24,NA,NA,NA,NA,NA,NA,NA
7361,25,NA,NA,NA,NA,NA,NA,NA
7361,26,NA,NA,NA,NA,NA,NA,NA
7361,27,NA,NA,NA,NA,NA,NA,NA
7361,28,NA,NA,NA,NA,NA,NA,NA
7361,29,NA,NA,NA,NA,NA,NA,NA
7361,30,NA,NA,NA,NA,NA,NA,NA
7361,31,NA,NA,NA,NA,NA,NA,NA
7361,32,NA,NA,NA,NA,NA,NA,NA
7361,33,NA,NA,NA,NA,NA,NA,NA
7361,34,NA,NA,NA,NA,NA,NA,NA
7361,35,NA,NA,NA,NA,NA,NA,NA
7361,36,NA,NA,NA,NA,NA,NA,NA
7361,37,NA,NA,NA,NA,NA,NA,NA
7361,38,NA,NA,NA,NA,NA,NA,NA
7361,39,NA,NA,NA,NA,NA,NA,NA
7361,40,NA,NA,NA,NA,NA,NA,NA
7361,41,NA,NA,NA,NA,NA,NA,NA
7361,42,NA,NA,NA,NA,NA,NA,NA
7364,1,61.5,68,40,36,38,38,39
7364,2,57,62,60,62,56,34,42
7364,3,60.75,61,62,65,49,58,61
7364,4,52.5,61,51,50,49,64,53
7364,5,NA,NA,NA,NA,NA,NA,NA
7364,6,59.5,54,58,39,51,61,38
7364,7,61.75,58,61,59,57,65,61
7364,8,NA,NA,NA,NA,NA,NA,NA
7364,9,63.75,59,58,60,65,61,63
7364,10,68.75,62,64,64,68,65,67
7364,11,NA,NA,NA,NA,NA,NA,NA
7364,12,57.5,57,53,52,55,56,53
7364,13,54.5,60,62,61,61,58,56
7364,14,61.5,60,52,54,54,55,56
7364,15,61.5,56,57,61,60,60,62
7364,16,60,57,58,55,55,57,58
7364,17,NA,NA,NA,NA,NA,NA,NA
7364,18,56,56,57,55,57,57,55
7364,19,63.5,55,55,58,59,59,58
7364,20,53.75,53,53,52,55,55,54
7364,21,53.75,52,54,53,53,53,54
7364,22,61.5,55,54,54,52,57,55
7364,23,NA,NA,NA,NA,NA,NA,NA
7364,24,49,56,53,33,40,39,36
7364,25,47.5,54,56,54,53,53,58
7364,26,58,50,52,51,52,55,57
7364,27,50.5,40,44,44,39,39,42
7364,28,49.75,52,54,53,50,49,56
7364,29,NA,NA,NA,NA,NA,NA,NA
7364,30,55,55,56,55,55,55,53
7364,31,49,37,41,38,43,44,44
7364,32,NA,NA,NA,NA,NA,NA,NA
7364,33,50.75,55,56,55,53,54,55
7364,34,56.75,54,55,53,55,56,58
7364,35,NA,NA,NA,NA,NA,NA,NA
7364,36,59,57,55,55,56,52,52
7364,37,55,53,52,54,55,56,57
7364,38,57.25,55,53,54,53,54,56
7364,39,58.25,50,46,46,50,47,50
7364,40,55.75,42,39,40,41,42,43
7364,41,NA,NA,NA,NA,NA,NA,NA
7364,42,59.5,49,52,52,52,55,52
7366,1,39,44,17,17,25,21,19
7366,2,46.5,70,50,50,43,50,51
7366,3,NA,NA,NA,NA,NA,NA,NA
7366,4,43,67,60,49,36,53,51
7366,5,37.75,52,50,51,33,65,47
7366,6,63.5,78,80,50,44,74,77
7366,7,56.5,54,55,56,41,63,51
7366,8,64.25,62,65,67,66,69,65
7366,9,NA,NA,NA,NA,NA,NA,NA
7366,10,39.25,67,69,52,53,61,20
7366,11,28.25,52,18,43,30,51,51
7366,12,NA,NA,NA,NA,NA,NA,NA
7366,13,31.25,55,18,24,29,27,27
7366,14,40.5,56,34,33,54,71,33
7366,15,NA,NA,NA,NA,NA,NA,NA
7366,16,57,61,57,39,54,65,82
7366,17,50.5,68,64,54,53,81,75
7366,18,57.5,67,52,54,53,71,57
7366,19,49.75,67,52,54,52,56,77
7366,20,52.25,73,54,54,54,93,100
7366,21,NA,NA,NA,NA,NA,NA,NA
7366,22,61.75,71,49,65,50,79,100
7366,23,NA,NA,NA,NA,NA,NA,NA
7366,24,NA,NA,NA,NA,NA,NA,NA
7366,25,50.25,71,54,15,54,98,98
7366,26,59.75,53,52,41,53,75,50
7366,27,NA,NA,NA,NA,NA,NA,NA
7366,28,47.5,66,38,54,48,79,79
7366,29,45.25,68,56,53,53,83,82
7366,30,46.75,72,74,50,49,86,89
7366,31,41.5,68,66,54,53,83,77
7366,32,53.75,78,77,53,55,84,85
7366,33,NA,NA,NA,NA,NA,NA,NA
7366,34,41,60,42,41,40,38,41
7366,35,NA,NA,NA,NA,NA,NA,NA
7366,36,31.75,49,32,26,30,91,92
7366,37,34.75,82,32,30,36,87,88
7366,38,43.25,72,38,51,49,88,84
7366,39,NA,NA,NA,NA,NA,NA,NA
7366,40,NA,NA,NA,NA,NA,NA,NA
7366,41,71.25,81,78,66,52,91,88
7366,42,57,82,70,56,62,100,86
7371,1,33.75,15,22,25,30,31,31
7371,2,49.5,37,38,32,32,35,41
7371,3,NA,NA,NA,NA,NA,NA,NA
7371,4,38.25,34,21,32,27,27,28
7371,5,NA,NA,NA,NA,NA,NA,NA
7371,6,NA,NA,NA,NA,NA,NA,NA
7371,7,75.25,77,45,31,29,70,53
7371,8,72.25,60,33,35,54,52,58
7371,9,73,39,33,35,37,39,63
7371,10,NA,NA,NA,NA,NA,NA,NA
7371,11,NA,NA,NA,NA,NA,NA,NA
7371,12,NA,NA,NA,NA,NA,NA,NA
7371,13,3.25,10,16,13,13,53,56
7371,14,NA,NA,NA,NA,NA,NA,NA
7371,15,33.75,38,33,37,34,31,39
7371,16,NA,NA,NA,NA,NA,NA,NA
7371,17,28.75,31,36,32,33,33,32
7371,18,NA,NA,NA,NA,NA,NA,NA
7371,19,NA,NA,NA,NA,NA,NA,NA
7371,20,NA,NA,NA,NA,NA,NA,NA
7371,21,72.75,48,55,58,58,54,52
7371,22,NA,NA,NA,NA,NA,NA,NA
7371,23,77.5,74,49,39,67,76,69
7371,24,NA,NA,NA,NA,NA,NA,NA
7371,25,65.75,53,52,54,54,58,57
7371,26,56,53,47,39,35,38,33
7371,27,70.25,31,38,55,72,64,71
7371,28,81,47,55,49,72,50,53
7371,29,57,27,32,35,35,33,34
7371,30,NA,NA,NA,NA,NA,NA,NA
7371,31,78.5,78,72,75,76,100,80
7371,32,NA,NA,NA,NA,NA,NA,NA
7371,33,52.5,54,53,57,57,56,53
7371,34,NA,NA,NA,NA,NA,NA,NA
7371,35,NA,NA,NA,NA,NA,NA,NA
7371,36,NA,NA,NA,NA,NA,NA,NA
7371,37,67,55,58,55,62,61,71
7371,38,NA,NA,NA,NA,NA,NA,NA
7371,39,NA,NA,NA,NA,NA,NA,NA
7371,40,55.75,53,58,52,58,55,54
7371,41,57.5,56,56,56,55,56,58
7371,42,NA,NA,NA,NA,NA,NA,NA
7376,1,27.5,71,40,51,44,22,27
7376,2,53,66,30,20,59,32,40
7376,3,NA,NA,NA,NA,NA,NA,NA
7376,4,50.75,69,22,50,43,43,57
7376,5,46.75,60,32,38,59,61,59
7376,6,43.25,73,27,57,53,72,68
7376,7,46,60,27,26,61,54,67
7376,8,NA,NA,NA,NA,NA,NA,NA
7376,9,NA,NA,NA,NA,NA,NA,NA
7376,10,15.5,36,20,46,50,61,19
7376,11,22.25,56,25,29,54,12,14
7376,12,60.25,62,52,52,40,69,67
7376,13,70.25,67,35,26,55,42,63
7376,14,29.25,75,68,54,23,29,49
7376,15,NA,NA,NA,NA,NA,NA,NA
7376,16,23.75,59,47,27,13,1,37
7376,17,45.75,79,46,41,65,43,47
7376,18,59,67,22,12,43,61,75
7376,19,68.25,65,46,36,56,74,82
7376,20,72.75,64,69,13,58,76,84
7376,21,NA,NA,NA,NA,NA,NA,NA
7376,22,46.75,22,36,37,54,44,57
7376,23,55.5,66,14,31,56,63,53
7376,24,NA,NA,NA,NA,NA,NA,NA
7376,25,84.5,86,16,10,52,80,92
7376,26,55.75,64,33,52,60,67,43
7376,27,NA,NA,NA,NA,NA,NA,NA
7376,28,56.75,68,33,56,65,69,66
7376,29,59,71,57,24,55,65,65
7376,30,NA,NA,NA,NA,NA,NA,NA
7376,31,NA,NA,NA,NA,NA,NA,NA
7376,32,NA,NA,NA,NA,NA,NA,NA
7376,33,NA,NA,NA,NA,NA,NA,NA
7376,34,NA,NA,NA,NA,NA,NA,NA
7376,35,NA,NA,NA,NA,NA,NA,NA
7376,36,NA,NA,NA,NA,NA,NA,NA
7376,37,NA,NA,NA,NA,NA,NA,NA
7376,38,NA,NA,NA,NA,NA,NA,NA
7376,39,NA,NA,NA,NA,NA,NA,NA
7376,40,NA,NA,NA,NA,NA,NA,NA
7376,41,NA,NA,NA,NA,NA,NA,NA
7376,42,NA,NA,NA,NA,NA,NA,NA
7389,1,24,55,56,54,50,33,51
7389,2,30.5,51,38,38,56,28,52
7389,3,NA,NA,NA,NA,NA,NA,NA
7389,4,NA,NA,NA,NA,NA,NA,NA
7389,5,NA,NA,NA,NA,NA,NA,NA
7389,6,56.75,72,33,22,38,45,52
7389,7,NA,NA,NA,NA,NA,NA,NA
7389,8,42.5,51,46,50,40,34,36
7389,9,NA,NA,NA,NA,NA,NA,NA
7389,10,NA,NA,NA,NA,NA,NA,NA
7389,11,NA,NA,NA,NA,NA,NA,NA
7389,12,44.5,52,50,44,43,31,39
7389,13,NA,NA,NA,NA,NA,NA,NA
7389,14,999,NA,NA,NA,NA,NA,NA
7389,15,NA,NA,NA,NA,NA,NA,NA
7389,16,NA,NA,NA,NA,NA,NA,NA
7389,17,NA,NA,NA,NA,NA,NA,NA
7389,18,NA,NA,NA,NA,NA,NA,NA
7389,19,NA,NA,NA,NA,NA,NA,NA
7389,20,NA,NA,NA,NA,NA,NA,NA
7389,21,NA,NA,NA,NA,NA,NA,NA
7389,22,NA,NA,NA,NA,NA,NA,NA
7389,23,NA,NA,NA,NA,NA,NA,NA
7389,24,NA,NA,NA,NA,NA,NA,NA
7389,25,NA,NA,NA,NA,NA,NA,NA
7389,26,NA,NA,NA,NA,NA,NA,NA
7389,27,NA,NA,NA,NA,NA,NA,NA
7389,28,NA,NA,NA,NA,NA,NA,NA
7389,29,NA,NA,NA,NA,NA,NA,NA
7389,30,NA,NA,NA,NA,NA,NA,NA
7389,31,NA,NA,NA,NA,NA,NA,NA
7389,32,NA,NA,NA,NA,NA,NA,NA
7389,33,NA,NA,NA,NA,NA,NA,NA
7389,34,NA,NA,NA,NA,NA,NA,NA
7389,35,NA,NA,NA,NA,NA,NA,NA
7389,36,NA,NA,NA,NA,NA,NA,NA
7389,37,NA,NA,NA,NA,NA,NA,NA
7389,38,NA,NA,NA,NA,NA,NA,NA
7389,39,NA,NA,NA,NA,NA,NA,NA
7389,40,NA,NA,NA,NA,NA,NA,NA
7389,41,NA,NA,NA,NA,NA,NA,NA
7389,42,NA,NA,NA,NA,NA,NA,NA
7391,1,51.5,31,27,25,27,53,73
7391,2,73.5,64,57,63,69,75,55
7391,3,66.5,72,69,55,42,62,54
7391,4,NA,NA,NA,NA,NA,NA,NA
7391,5,70,75,78,73,54,71,85
7391,6,74.25,75,79,78,78,83,77
7391,7,71.25,77,84,47,52,79,74
7391,8,74.75,74,65,75,70,89,92
7391,9,68.5,50,40,38,100,77,81
7391,10,NA,NA,NA,NA,NA,NA,NA
7391,11,73.5,80,62,67,49,80,69
7391,12,64.25,81,86,78,66,83,89
7391,13,77.5,65,58,75,72,89,84
7391,14,66,74,46,47,52,88,83
7391,15,67.75,69,59,53,49,82,82
7391,16,NA,NA,NA,NA,NA,NA,NA
7391,17,69.75,57,46,25,31,67,72
7391,18,71,67,42,36,41,74,74
7391,19,80.5,73,44,44,62,88,86
7391,20,74,67,72,75,74,78,84
7391,21,72.5,69,67,65,59,84,90
7391,22,NA,NA,NA,NA,NA,NA,NA
7391,23,63.75,70,65,46,56,88,85
7391,24,62.25,76,65,40,46,68,69
7391,25,58,41,34,32,33,48,47
7391,26,63.75,70,55,55,69,77,87
7391,27,72.25,35,28,27,25,49,69
7391,28,NA,NA,NA,NA,NA,NA,NA
7391,29,56.5,55,56,60,58,90,57
7391,30,59.75,67,45,24,34,75,65
7391,31,56.75,70,26,17,24,59,73
7391,32,50.75,51,37,28,33,75,73
7391,33,NA,NA,NA,NA,NA,NA,NA
7391,34,NA,NA,NA,NA,NA,NA,NA
7391,35,51.25,46,31,32,27,71,64
7391,36,48.5,41,33,21,38,56,66
7391,37,65,77,74,60,58,84,85
7391,38,73.5,65,62,65,67,81,81
7391,39,70.25,72,55,56,34,80,90
7391,40,NA,NA,NA,NA,NA,NA,NA
7391,41,66.25,66,22,21,36,86,88
7391,42,73.5,67,32,38,42,82,91
7392,1,77.25,82,82,80,87,96,71
7392,2,50.75,73,78,77,77,55,54
7392,3,58,65,79,76,75,67,67
7392,4,73,99,97,98,99,100,100
7392,5,NA,NA,NA,NA,NA,NA,NA
7392,6,81.75,88,89,84,82,81,83
7392,7,NA,NA,NA,NA,NA,NA,NA
7392,8,45.25,81,80,82,85,55,54
7392,9,55,91,88,86,85,71,54
7392,10,31,77,77,80,81,70,54
7392,11,NA,NA,NA,NA,NA,NA,NA
7392,12,58.5,77,78,75,81,58,67
7392,13,94.75,98,98,100,100,79,76
7392,14,65.25,88,57,85,90,93,90
7392,15,72,77,85,86,99,54,55
7392,16,78.25,86,91,88,87,35,56
7392,17,NA,NA,NA,NA,NA,NA,NA
7392,18,66,73,80,80,82,69,79
7392,19,52.5,81,55,69,58,27,29
7392,20,49.5,90,95,89,89,68,40
7392,21,49,78,79,81,56,28,30
7392,22,50.75,84,83,81,81,35,40
7392,23,NA,NA,NA,NA,NA,NA,NA
7392,24,67,96,94,99,94,52,52
7392,25,53,75,63,78,65,99,98
7392,26,83.75,98,99,100,97,100,100
7392,27,73.5,100,100,99,100,55,53
7392,28,99.5,100,100,100,100,99,100
7392,29,NA,NA,NA,NA,NA,NA,NA
7392,30,70.75,97,97,99,88,76,74
7392,31,78,99,100,97,93,81,76
7392,32,67,100,96,100,92,52,53
7392,33,73.5,98,99,100,100,69,72
7392,34,66.75,98,100,100,86,54,55
7392,35,NA,NA,NA,NA,NA,NA,NA
7392,36,76.75,100,98,95,72,51,41
7392,37,56.75,100,100,100,83,75,56
7392,38,53.5,99,98,98,77,52,50
7392,39,49.75,100,100,100,80,55,56
7392,40,71.75,100,98,100,92,75,77
7392,41,NA,NA,NA,NA,NA,NA,NA
7392,42,NA,NA,NA,NA,NA,NA,NA
7393,1,84,95,80,84,84,85,86
7393,2,87.5,100,100,100,98,99,80
7393,3,NA,NA,NA,NA,NA,NA,NA
7393,4,86.25,92,92,93,85,30,44
7393,5,84.75,94,95,93,93,53,66
7393,6,86.75,94,95,96,96,64,60
7393,7,63.75,95,96,95,96,85,94
7393,8,73,95,92,90,83,63,70
7393,9,NA,NA,NA,NA,NA,NA,NA
7393,10,83.75,95,96,96,95,75,93
7393,11,NA,NA,NA,NA,NA,NA,NA
7393,12,83.75,93,63,62,50,75,83
7393,13,76.75,58,48,47,49,8,9
7393,14,63.5,81,97,78,69,78,79
7393,15,NA,NA,NA,NA,NA,NA,NA
7393,16,85.25,95,95,94,96,94,54
7393,17,NA,NA,NA,NA,NA,NA,NA
7393,18,NA,NA,NA,NA,NA,NA,NA
7393,19,88.5,95,100,97,100,80,58
7393,20,NA,NA,NA,NA,NA,NA,NA
7393,21,NA,NA,NA,NA,NA,NA,NA
7393,22,91,96,95,96,96,96,95
7393,23,NA,NA,NA,NA,NA,NA,NA
7393,24,82.25,93,94,92,94,93,93
7393,25,93,98,100,93,91,87,100
7393,26,90.5,100,94,96,93,100,98
7393,27,NA,NA,NA,NA,NA,NA,NA
7393,28,87.25,94,95,95,93,53,80
7393,29,NA,NA,NA,NA,NA,NA,NA
7393,30,76.5,92,93,94,95,69,65
7393,31,89.25,94,97,96,93,55,70
7393,32,87.5,91,92,93,68,31,36
7393,33,NA,NA,NA,NA,NA,NA,NA
7393,34,83.25,93,93,94,93,58,59
7393,35,90.75,94,93,94,92,63,62
7393,36,86.5,96,96,96,95,62,66
7393,37,88.25,96,93,97,100,91,100
7393,38,85,93,95,94,95,93,94
7393,39,NA,NA,NA,NA,NA,NA,NA
7393,40,57.25,94,93,93,94,59,72
7393,41,55.75,81,86,85,85,86,86
7393,42,55,93,93,48,56,95,75
7398,1,64,77,77,62,50,75,75
7398,2,80,73,28,65,51,69,71
7398,3,20.25,21,15,14,6,26,25
7398,4,NA,NA,NA,NA,NA,NA,NA
7398,5,NA,NA,NA,NA,NA,NA,NA
7398,6,54,24,53,62,65,32,70
7398,7,52.75,69,77,78,40,31,68
7398,8,NA,NA,NA,NA,NA,NA,NA
7398,9,22.25,27,47,25,8,36,73
7398,10,NA,NA,NA,NA,NA,NA,NA
7398,11,76,55,66,68,36,71,76
7398,12,74.25,66,83,80,59,65,68
7398,13,22.5,21,8,7,23,10,24
7398,14,38,61,72,47,71,76,87
7398,15,34.25,37,25,22,38,28,64
7398,16,NA,NA,NA,NA,NA,NA,NA
7398,17,47,76,79,84,74,58,96
7398,18,NA,NA,NA,NA,NA,NA,NA
7398,19,NA,NA,NA,NA,NA,NA,NA
7398,20,NA,NA,NA,NA,NA,NA,NA
7398,21,49.5,42,37,32,58,54,66
7398,22,NA,NA,NA,NA,NA,NA,NA
7398,23,64,74,71,77,84,76,73
7398,24,62,58,62,72,75,73,83
7398,25,77,73,86,82,90,90,73
7398,26,71.5,75,78,74,78,60,79
7398,27,54.25,61,77,77,78,77,100
7398,28,NA,NA,NA,NA,NA,NA,NA
7398,29,NA,NA,NA,NA,NA,NA,NA
7398,30,59.5,67,33,59,79,77,77
7398,31,NA,NA,NA,NA,NA,NA,NA
7398,32,52.5,53,70,70,65,66,69
7398,33,34.5,74,36,21,41,35,69
7398,34,NA,NA,NA,NA,NA,NA,NA
7398,35,NA,NA,NA,NA,NA,NA,NA
7398,36,33.5,77,80,56,27,67,87
7398,37,30.5,71,36,73,42,77,75
7398,38,37,53,74,64,35,62,75
7398,39,26.75,71,74,75,38,84,50
7398,40,NA,NA,NA,NA,NA,NA,NA
7398,41,NA,NA,NA,NA,NA,NA,NA
7398,42,75.25,80,62,84,46,78,82
7399,1,34,30,33,33,31,65,67
7399,2,NA,NA,NA,NA,NA,NA,NA
7399,3,59.75,71,45,47,49,64,62
7399,4,55,41,41,40,43,61,62
7399,5,NA,NA,NA,NA,NA,NA,NA
7399,6,NA,NA,NA,NA,NA,NA,NA
7399,7,45,43,34,40,28,41,38
7399,8,51.25,51,52,52,47,42,46
7399,9,NA,NA,NA,NA,NA,NA,NA
7399,10,NA,NA,NA,NA,NA,NA,NA
7399,11,NA,NA,NA,NA,NA,NA,NA
7399,12,NA,NA,NA,NA,NA,NA,NA
7399,13,49.75,57,41,38,44,63,55
7399,14,NA,NA,NA,NA,NA,NA,NA
7399,15,49,38,44,38,26,69,50
7399,16,NA,NA,NA,NA,NA,NA,NA
7399,17,NA,NA,NA,NA,NA,NA,NA
7399,18,66.5,62,57,58,52,78,77
7399,19,59.75,53,52,52,50,63,61
7399,20,68.5,66,65,55,64,68,67
7399,21,76.25,71,55,60,51,74,76
7399,22,52.5,63,38,40,49,75,70
7399,23,NA,NA,NA,NA,NA,NA,NA
7399,24,52,58,44,46,44,59,75
7399,25,67,51,48,49,60,73,81
7399,26,57.75,53,51,59,51,61,60
7399,27,60.5,53,55,59,51,75,76
7399,28,73.25,54,53,53,53,78,81
7399,29,NA,NA,NA,NA,NA,NA,NA
7399,30,NA,NA,NA,NA,NA,NA,NA
7399,31,68.25,69,65,63,68,73,66
7399,32,69,71,64,59,63,84,84
7399,33,NA,NA,NA,NA,NA,NA,NA
7399,34,NA,NA,NA,NA,NA,NA,NA
7399,35,NA,NA,NA,NA,NA,NA,NA
7399,36,68.5,74,74,74,75,80,76
7399,37,69.25,70,63,60,59,77,71
7399,38,64.75,71,72,69,68,71,71
7399,39,NA,NA,NA,NA,NA,NA,NA
7399,40,33.75,18,22,22,26,14,44
7399,41,NA,NA,NA,NA,NA,NA,NA
7399,42,NA,NA,NA,NA,NA,NA,NA
7407,1,88.25,95,94,67,65,90,79
7407,2,70.75,99,44,50,60,91,79
7407,3,93,97,93,88,83,92,72
7407,4,NA,NA,NA,NA,NA,NA,NA
7407,5,73.25,76,36,52,60,93,55
7407,6,56.5,62,33,64,54,74,53
7407,7,51.25,77,21,52,50,84,80
7407,8,81.5,78,79,74,79,82,85
7407,9,99.5,79,75,55,82,100,99
7407,10,NA,NA,NA,NA,NA,NA,NA
7407,11,97.75,96,0,0,1,95,100
7407,12,99.75,83,83,84,82,98,97
7407,13,93.5,81,80,72,73,92,95
7407,14,65.5,80,2,3,75,89,80
7407,15,60.5,72,1,2,5,95,91
7407,16,NA,NA,NA,NA,NA,NA,NA
7407,17,61,71,42,44,47,83,63
7407,18,84.25,81,56,57,65,90,86
7407,19,66.5,87,56,49,55,79,81
7407,20,59.25,86,54,64,58,65,95
7407,21,88.75,82,78,83,81,82,84
7407,22,NA,NA,NA,NA,NA,NA,NA
7407,23,50,80,0,0,55,84,82
7407,24,58,85,77,83,81,98,97
7407,25,76,68,67,68,70,96,95
7407,26,59,68,37,39,73,100,97
7407,27,87.5,73,77,72,78,88,88
7407,28,NA,NA,NA,NA,NA,NA,NA
7407,29,56.5,72,0,2,75,94,94
7407,30,47.25,69,73,68,70,75,77
7407,31,NA,NA,NA,NA,NA,NA,NA
7407,32,54,67,49,58,52,51,60
7407,33,57.25,67,66,68,67,100,94
7407,34,NA,NA,NA,NA,NA,NA,NA
7407,35,62.25,78,52,52,80,89,87
7407,36,NA,NA,NA,NA,NA,NA,NA
7407,37,NA,NA,NA,NA,NA,NA,NA
7407,38,60.75,73,32,35,67,98,94
7407,39,54.5,49,53,56,57,83,67
7407,40,NA,NA,NA,NA,NA,NA,NA
7407,41,52,67,48,49,65,76,92
7407,42,NA,NA,NA,NA,NA,NA,NA
7408,1,22.75,83,18,12,52,76,70
7408,2,31,70,72,82,80,87,73
7408,3,NA,NA,NA,NA,NA,NA,NA
7408,4,11.25,17,22,10,13,51,73
7408,5,11.75,52,50,62,21,76,82
7408,6,14.75,42,41,15,18,66,81
7408,7,14.75,77,62,60,52,77,85
7408,8,40.5,69,70,66,54,61,81
7408,9,NA,NA,NA,NA,NA,NA,NA
7408,10,37.25,66,53,55,53,73,76
7408,11,NA,NA,NA,NA,NA,NA,NA
7408,12,47,82,68,68,51,74,74
7408,13,33.5,81,77,77,53,75,81
7408,14,27.5,73,65,28,42,72,70
7408,15,NA,NA,NA,NA,NA,NA,NA
7408,16,26,56,55,75,67,75,72
7408,17,67.25,88,70,75,53,100,88
7408,18,39.25,81,76,76,53,78,87
7408,19,52.25,81,82,80,73,87,78
7408,20,NA,NA,NA,NA,NA,NA,NA
7408,21,NA,NA,NA,NA,NA,NA,NA
7408,22,34.75,82,84,81,60,83,57
7408,23,43.5,84,87,70,72,75,85
7408,24,48,74,72,78,55,79,74
7408,25,38.5,78,81,80,61,75,77
